1.545686392291173265e-02,2.568891785351977430e-02,2.653842453650198663e-02,4.196339610672947945e-02,4.630633841048657773e-02,3.743593178451152387e-02,3.444056690289935829e-02,3.262624318993163908e-02,2.798302077989286638e-02,3.144816932244464541e-02,4.853617223193967822e-02,3.491367571435707168e-02,0.000000000000000000e+00,3.110192312457989161e-02,4.795341849493264808e-02,4.699160983197434721e-02,7.073404076454369027e-02,3.572414595796154224e-02,2.992714168725474702e-02,2.579986045938166897e-02,1.892340071814203536e-02,0.000000000000000000e+00,1.729582180713997233e-02,4.145154941988401370e-02,6.305253424353537972e-02,4.968991496617587017e-02,1.377418815648477450e-02,3.446119092855386146e-02,2.439366977427034552e-02,0.000000000000000000e+00,6.393680362385267824e-01,5.463142605709433441e-01,2.395886244668221365e-01,6.166496726679847606e-01,4.767908936035812895e-01,4.236082873170499141e-01,2.484069639222669934e-01,7.596266931750443874e-01,6.517260775538012973e-01,4.329823882130337531e-01,6.854455169019202376e-01,3.588864799896493984e-01,4.191613369338686446e-01,6.499848500929986672e-01,5.861791000080177616e-01,3.805132055541516900e-01,4.673945489155355570e-01,8.138708481452395782e-01,2.974863394296460850e-01,3.737925627268093853e-01,5.503953200205277119e-01,5.740279663396655740e-01,6.041985729753602818e-01,2.452283068542204791e-01,7.021354234887376977e-01,6.591578352976817934e-01,4.350429527026669629e-01,5.910647533728556891e-01,6.736616757792098786e-01,4.235142163244410285e-01,2.215940894326158539e-02,3.204521185705826863e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.858623543032791522e-02,1.478116957566576010e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.217484010281199951e-02,1.052895878961342818e-02,0.000000000000000000e+00,3.378551155003007428e-02,2.140147764880334300e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.598717361429225978e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.674127961201268486e-02,0.000000000000000000e+00,1.724453389442869022e-02,1.617870110768947906e-02,1.724690059014593463e-02,1.662087912087912081e-02,1.000000000000000000e+00
2.558040655635233918e-02,3.105984916307170593e-02,3.301396684848031254e-02,4.437579397324208086e-02,4.929342727274850511e-02,4.180770112091145713e-02,4.269454294814620937e-02,3.648345557818908486e-02,3.865788007925281128e-02,3.731596896980925171e-02,6.510388782520849793e-02,5.097613345214243447e-02,2.281113884691329113e-02,1.186573719161909853e-02,6.793411575042702932e-02,6.573176404482238000e-02,1.049118468593886744e-01,5.009259525928122514e-02,4.945885853958936068e-02,5.306479679005460942e-02,4.556426109621664750e-02,3.221095897233326733e-02,1.995614034764475048e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.132001042710087217e-02,1.349180719503581018e-02,2.830977005831067372e-02,1.692614028115345393e-02,1.080835508069181647e-02,6.325054655128012904e-01,5.462984318242678494e-01,2.348386853399072882e-01,6.208725546351461233e-01,4.822700684202193555e-01,4.353469320869303161e-01,2.403303870768322137e-01,7.369150926329748330e-01,6.800065784358707566e-01,4.273226166024579054e-01,6.865966763183225519e-01,3.727478100528384686e-01,4.354293758722856400e-01,6.253575502264783204e-01,5.859761579659736874e-01,3.955981411441850670e-01,4.640472507118141854e-01,8.047345303751460843e-01,2.973259929362461196e-01,3.695590104614895344e-01,5.581262685956510650e-01,5.667796764774749585e-01,6.043486585063706507e-01,2.482352876626928162e-01,7.025477016662582397e-01,6.633367712729109078e-01,4.321182057123495457e-01,5.911789402652629644e-01,6.770977417334573811e-01,4.154200790904296059e-01,5.557833628167816592e-02,3.944489843352010777e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.361442012203941190e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.219016236460128584e-02,1.448016295777095584e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.984908757097695806e-02,1.547131112697426765e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.742528735632183773e-02,2.198808978469995318e-02,1.882201716935224742e-02,2.244000732734933307e-02,1.809363924640925228e-02,2.199010445299615091e-02,2.332814930015552138e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.216117216117216224e-02,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.142853077104197104e-02,3.623376493008269306e-02,4.533277271510395556e-02,3.793184744942375980e-02,4.070961871202767590e-02,3.298955514232589786e-02,2.736422874838070896e-02,3.560702397931753832e-02,5.874011164278998554e-02,3.545819160972303596e-02,2.997712720266051609e-02,3.667427783414065751e-02,4.716057196269383966e-02,4.802287716015105068e-02,7.355084581464076121e-02,3.998754750998063934e-02,4.150324018340876414e-02,4.466226328372336490e-02,3.159749291540214777e-02,1.415590941638704761e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.010238753714520592e-02,1.080457616295359309e-02,0.000000000000000000e+00,1.338973431116139735e-02,1.311654620531193735e-02,1.097022735734793850e-02,6.388842677092843036e-01,5.451744281295436423e-01,2.467607242274514889e-01,6.077175220068748995e-01,4.870188356114495409e-01,4.174005376647086374e-01,2.780964781098291261e-01,7.316169451706480142e-01,6.536988286609253240e-01,4.515261716205525300e-01,6.601268108667680545e-01,3.629037829464177856e-01,4.305890195315948410e-01,6.906544795619885546e-01,5.271235656567119232e-01,3.866241293278510627e-01,4.613602633959070776e-01,8.238683683794233437e-01,2.948217496637957069e-01,3.484336345036461724e-01,5.583863700657289986e-01,5.823882802086870480e-01,6.065204926161721355e-01,2.411732142901671372e-01,6.954146866636975455e-01,6.671098614583453879e-01,4.397564991545062640e-01,5.940832907648645467e-01,6.728714152410387728e-01,4.081999608785268907e-01,6.536278226396961821e-02,3.111449973578505473e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.217476023829964712e-02,1.051288276214924766e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.486603552126816545e-02,1.110060393033515322e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.760105276562511437e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.673563218390804533e-02,1.662849289967933963e-02,1.822522150300693103e-02,2.156988459424803023e-02,2.205745196791643326e-02,2.121128825361920378e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.138278388278388314e-02,1.000000000000000000e+00
1.050563499045419069e-02,1.431942223801053148e-02,0.000000000000000000e+00,1.225003712598329852e-02,5.366190518864005082e-02,6.718755026760311888e-02,7.082481336268431349e-02,7.385044977996889359e-02,6.793785351881531653e-02,7.407182641179008153e-02,1.526357088540844509e-01,1.180557251152423021e-01,9.950555983205905397e-02,4.151718738398522263e-02,7.809449348396481361e-02,1.064390426718523491e-01,1.524475448392538512e-01,8.345960724744307113e-02,8.597492155519299850e-02,7.705323417320142365e-02,7.376762235307487980e-02,7.298462431467613032e-02,4.426386869288148618e-02,1.058307641104562144e-02,1.024493986171602124e-02,1.593963084733841795e-02,1.681152453656720863e-02,3.481239702921390400e-02,2.293594902564835211e-02,1.996023121462417796e-02,6.413175560480963711e-01,5.452831592333439170e-01,2.388546864731723451e-01,6.140963341318247393e-01,4.818895708726299021e-01,4.208204766118837092e-01,2.549737582297374461e-01,7.461133411011766636e-01,6.623367508871458309e-01,4.343814277441434557e-01,6.794501002671902157e-01,3.672350632218638888e-01,4.954668540586501524e-01,5.878903817138662058e-01,5.414074723743308448e-01,4.373039987387076222e-01,4.546958391290906731e-01,8.272559826881417111e-01,2.857286452237328689e-01,3.529714409686043886e-01,5.543585827837903546e-01,5.915590747788328496e-01,5.973804318939691660e-01,2.429162635598509368e-01,7.032699634969089564e-01,6.663111458058709191e-01,4.310926198900621453e-01,5.893599858394954483e-01,6.862387448747089280e-01,4.154519218087133758e-01,1.061440764859234304e-01,5.878308759846419262e-02,2.571594027666987414e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.985736253399544543e-02,5.548141938153896419e-02,1.791531767069668921e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.664080962195765498e-02,1.254969660889534641e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.864367816091954039e-02,2.253779202931745218e-02,3.020704218886287318e-02,2.885143799230628289e-02,2.350307778399552197e-02,2.854132307128458973e-02,3.000640380569023768e-02,2.334880728041549905e-02,2.410906262866553684e-02,0.000000000000000000e+00,1.000000000000000000e+00
1.052651341636551448e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.439351537441281081e-02,4.050006118724001902e-02,7.473032489284045510e-02,1.444944233430197067e-01,1.844211107911011283e-01,1.893405073501585878e-01,2.095778959905829353e-01,3.060442753510800307e-01,2.511502546632387034e-01,1.178376527014551728e-01,1.107979775111536669e-01,3.401756495095027422e-01,2.838428132896567702e-01,1.802900900329715839e-01,9.588675466300256023e-02,4.511992402440984096e-02,1.412023725134941010e-01,8.903878274078652622e-02,6.632581276959202687e-02,1.051184739910865085e-01,5.058366665348112273e-02,1.102623782838561967e-01,4.458108074580915264e-02,1.294275298446370681e-02,2.023997137184456105e-02,1.439505261499056041e-02,1.481605193296235169e-02,6.378894744750830403e-01,5.460989927234002339e-01,2.391110087525318562e-01,6.081471180527436848e-01,4.877439240752267646e-01,4.335211073751426003e-01,1.894777594233421625e-01,7.734126793428840463e-01,6.145514787642287757e-01,4.817549347657145709e-01,6.085057898793215791e-01,5.648013595290378719e-01,2.154558448588175523e-01,6.251342521187800427e-01,6.202111570676620556e-01,3.093445063959298635e-01,4.686637142588445659e-01,8.071343110189281855e-01,2.937582577030479758e-01,3.863963180881377912e-01,5.560335571624429596e-01,5.699101881061927610e-01,6.037666997123519730e-01,2.418085377509610889e-01,7.001625651984003662e-01,6.619515162011476717e-01,4.292596210530104650e-01,5.898936210629989185e-01,6.761874399111021949e-01,4.178698092727190505e-01,3.147643822979985240e-01,8.432311300821636324e-02,1.303433046075465063e-01,3.549931536077521876e-02,1.880057519705746749e-02,4.434287167486340719e-02,3.165931354548147392e-02,5.673940213109542052e-02,4.499314850001959187e-02,6.293112545066427421e-02,5.884581830218595100e-02,1.433870408597953498e-02,1.320647980171885116e-02,2.341769438994972113e-02,1.670526872992948719e-02,2.513599135142700544e-02,0.000000000000000000e+00,1.291817204031511963e-02,1.155592547121390111e-02,1.523744180797379118e-02,1.232458036714931780e-02,0.000000000000000000e+00,2.816857555795299409e-02,2.262229348687703340e-02,1.186413411991898807e-02,2.807920721239659523e-02,1.783247236521955797e-02,1.180892431361625639e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.986206896551724263e-02,1.974347228584516847e-02,2.148464398843134490e-02,1.955486352811870374e-02,2.079835851520238713e-02,1.979109400769653651e-02,2.126978318543591706e-02,1.944201866066093756e-02,1.738414383091632653e-02,1.996336996336996183e-02,1.000000000000000000e+00
1.382976453227340204e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.752233840116526109e-02,4.853576197957963634e-02,1.074744983314298991e-01,1.762978380996123029e-01,1.297662125444405123e-01,7.914018441082167066e-02,7.514557930915188866e-02,1.270547833339417954e-01,9.151097643328753861e-02,5.373392236642049458e-02,8.142973315997338590e-02,8.952570791772905545e-02,8.777232114039343336e-02,8.115902235212796301e-02,1.981426856028167816e-02,3.033107799540500638e-02,3.330430914799176884e-02,6.367265151300703641e-02,9.239009117533597548e-02,9.117286481698952394e-02,3.138815166237254178e-02,2.093593464977448401e-02,1.465335313349865401e-02,0.000000000000000000e+00,1.489779082368614636e-02,1.129996552668464938e-02,1.210750691271233505e-02,6.395288038356269356e-01,5.490676767068276565e-01,2.390955139495144488e-01,6.105764237666267968e-01,4.658831031858265415e-01,4.250703964890285569e-01,2.478580624958073020e-01,7.621403352447355672e-01,6.658818223347651166e-01,4.280703068029009795e-01,7.017071337628570937e-01,3.822569922085068961e-01,4.014348023496874807e-01,6.515612538358765971e-01,5.661312815977171953e-01,4.319853081920267401e-01,4.440246594497103683e-01,8.090581873817949132e-01,2.881367184558840111e-01,3.827654630180808981e-01,5.537813493656758013e-01,5.756785824773169580e-01,6.018596401351682390e-01,2.449860626319909362e-01,7.017092690022750379e-01,6.665657757380660797e-01,4.326152190631561423e-01,5.920534184945539513e-01,6.791295084951535221e-01,4.209151783389705748e-01,1.863488227594419788e-01,4.459300258129177130e-02,8.212626361649005835e-02,1.076979971711302005e-02,0.000000000000000000e+00,4.470950374715370462e-02,1.083225490028914481e-02,2.359645357190101947e-02,1.707146452620202093e-02,2.153407703594122438e-02,2.523253872807574086e-02,1.500515583658373897e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.050824974722796255e-02,1.420559690800745137e-02,0.000000000000000000e+00,1.190704317127259243e-02,1.388501485041214803e-02,1.359400441338297696e-02,1.095254071919856721e-02,1.274414299513598747e-02,1.579764549253102196e-02,1.592378833129977703e-02,1.078079098106237213e-02,2.617314255531600145e-02,1.499067741017551247e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.498850574712643630e-02,1.488776912505726004e-02,1.648074186292062746e-02,1.190694266349148246e-02,0.000000000000000000e+00,1.479750778816199368e-02,1.619248010246089262e-02,1.502964563129107790e-02,1.738414383091632653e-02,1.492673992673992749e-02,1.000000000000000000e+00
1.509369339692187388e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.052091808043072910e-02,3.150355773902619588e-02,3.807816448082062405e-02,1.325906329475358691e-01,2.082613372674379792e-01,1.212699916318962373e-01,1.122378734347038026e-01,1.819104433257752451e-01,1.158516792412317281e-01,8.658633228745622745e-02,1.242298824662320389e-01,9.833687991269214612e-02,1.243159247804802858e-01,1.533736197977107196e-01,7.010371758164907208e-02,7.405450085287400286e-02,8.869576680030662186e-02,6.324891572098083337e-02,8.302303900622337585e-02,1.697971703418383327e-01,6.885652824440921527e-02,2.366387903865789163e-02,1.422045270089258330e-02,0.000000000000000000e+00,1.595068460812056749e-02,1.188364159814995699e-02,1.223346250150469938e-02,6.395989493767570977e-01,5.496441884375721232e-01,2.373185119174645308e-01,6.082750032041687183e-01,5.022443146194645047e-01,4.288013081831806295e-01,2.840051726657950026e-01,7.020796937050459707e-01,6.958621762978041136e-01,4.422312543979001753e-01,6.589187340772570955e-01,3.688713280448039922e-01,4.948777055102271949e-01,5.872308086208707367e-01,5.320355790776106764e-01,5.276431543868075336e-01,3.880421148937359677e-01,8.305162065825327788e-01,2.971903625956842654e-01,3.597508408137087832e-01,5.620654780875414813e-01,5.764280844535597526e-01,6.023765782050097828e-01,2.434791287468495991e-01,7.020973711802707129e-01,6.663032847127990932e-01,4.324635814972878078e-01,5.920712062281197063e-01,6.797774938599812078e-01,4.185601557546883011e-01,1.796950164606663791e-01,1.027964035234528312e-01,1.365386959992466454e-01,2.958618924815462070e-02,2.359336822721684601e-02,9.550291938590414753e-02,5.123348283580896750e-02,1.081527003098644579e-01,7.709388908025119336e-02,8.919329850539102489e-02,8.265070799281705460e-02,3.939507246806931567e-02,1.242714629494777109e-02,1.589380764113964770e-02,1.174512811224709408e-02,1.991518393173758589e-02,1.122569265832301655e-02,2.753841135304732277e-02,1.715666102569394016e-02,1.940064685836287786e-02,2.485428629017290975e-02,3.803108213193080039e-02,3.400681743631038534e-02,1.625750910896549273e-02,0.000000000000000000e+00,1.594120335513807968e-02,1.361912247589765375e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.871264367816092081e-02,1.859825927622537831e-02,2.033696001469035425e-02,2.024180252793551793e-02,2.215071814959895455e-02,2.116547553600879594e-02,2.122404171621992616e-02,2.022337638461185055e-02,1.582872043551854929e-02,1.991758241758241621e-02,1.000000000000000000e+00
1.138269326178993623e-02,1.962272080273433708e-02,0.000000000000000000e+00,2.090935435095982523e-02,1.976546245852934397e-02,1.711488966566342140e-02,6.264567964419108514e-02,2.279033311649292515e-01,1.516452738359736763e-01,1.454124102834064847e-01,2.311763652765648769e-01,1.984658741839219476e-01,1.508707470160674524e-01,5.491500673759940748e-02,1.498551959578050818e-01,1.477264073885423690e-01,2.039100690195420340e-01,1.086764578342237358e-01,4.736875380185259082e-02,4.758201726590381708e-02,5.390746420275799311e-02,6.948833272627635838e-02,4.054887504483237898e-02,5.286537985789713928e-02,1.501187748555714296e-01,9.141476951978264043e-02,1.749309879154749975e-02,2.338386370008361734e-02,1.551195297239051432e-02,1.804767335237725603e-02,6.393552413728228467e-01,5.494735577531123516e-01,2.441974125686671993e-01,6.012557339402097023e-01,5.098129111175441208e-01,4.193868359192487461e-01,2.750020907168497786e-01,7.490408787346352071e-01,6.677257737490165379e-01,4.170478322019362527e-01,6.817393855920096390e-01,4.151009761632406536e-01,4.442431550489549519e-01,5.871835185321788719e-01,7.040651280448223526e-01,3.175787426588511653e-01,4.408309459212455539e-01,8.250696688946776991e-01,2.869893025714067569e-01,3.715798860630936118e-01,5.588792871173761112e-01,5.718159913122685678e-01,6.026337798899777942e-01,2.454022093756105527e-01,7.018766595551267917e-01,6.679349241996745956e-01,4.307887918493120138e-01,5.928106465816437298e-01,6.793736867300813609e-01,4.200464766923365789e-01,2.153568572751909660e-01,1.174827132192982626e-01,9.468123175863009389e-02,2.056048138546998777e-02,2.477379717228822900e-02,6.013746766842497510e-02,2.511929885633010229e-02,6.311322551809883663e-02,5.863356707528334655e-02,9.061278987738234647e-02,6.121820807757587246e-02,2.598071909020192166e-02,1.608599185379034832e-02,2.486933430616102697e-02,1.453120778596425459e-02,1.173533361048084006e-02,1.937707900173676195e-02,2.952459297206227323e-02,2.845583206435810947e-02,1.501430721311621322e-02,1.048818913016374803e-02,1.729863692008152751e-02,1.049723516796065813e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.718047547917192150e-02,1.305914092483256850e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.664367816091954014e-02,1.612459917544663279e-02,1.813340678510765372e-02,1.653233192892471226e-02,1.893303488155195086e-02,1.603445116364302786e-02,1.738175830207666292e-02,1.631658776485728560e-02,1.820760327553868144e-02,1.767399267399267365e-02,1.000000000000000000e+00
2.979179277304860526e-02,2.176266224951309627e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.945224896676754134e-02,6.327087096531491817e-02,6.338369151756556574e-02,6.441284306582194252e-02,5.826109717687300016e-02,6.096530852776110843e-02,8.161189518717201774e-02,5.761188040035963853e-02,2.787276538922192973e-02,3.574811668799494913e-02,4.802028803817798286e-02,4.024522779885733592e-02,6.659052110960043958e-02,3.448834707220063689e-02,2.735888760823489141e-02,1.734241238283272188e-02,0.000000000000000000e+00,1.570963470478067836e-02,1.758701461605527427e-02,1.574129011385081225e-02,1.810242046660466217e-02,1.791519984030541524e-02,1.424434933072202605e-02,1.546308869376170243e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.394373457300781549e-01,5.443692440330529791e-01,2.425089541336852283e-01,6.078507374960601117e-01,5.215949243181161599e-01,4.200611506562048625e-01,2.340031200662960331e-01,7.439754496487814839e-01,6.970566608779584783e-01,4.254041181850680142e-01,7.156074814801300921e-01,2.939293678094879181e-01,4.453637703454165209e-01,6.721612168240896912e-01,5.361085798631987087e-01,3.787713196699049045e-01,4.689702297267098197e-01,8.099875453253074786e-01,2.967854129195489077e-01,3.745674719985800372e-01,5.617283137934027115e-01,5.692290440901511817e-01,6.048924899598947524e-01,2.454224029222486503e-01,7.014035308899200238e-01,6.668515470526428235e-01,4.316728187685724416e-01,5.936671067522100165e-01,6.793999963834246314e-01,4.181537036287619191e-01,3.449691873130485836e-02,3.159712279417548758e-02,3.170401319442087834e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.430867334373890631e-02,1.497522714464935567e-02,3.129082406727368842e-02,1.631367812692499294e-02,1.467354737302932303e-02,1.075148393394420240e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899533893929368153e-02,2.301270346101362552e-02,1.399805836926835099e-02,1.164690576680296047e-02,1.413288634070470826e-02,1.581062046550737663e-02,1.040995094124947187e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.425287356321839130e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.451731086279538403e-02,0.000000000000000000e+00,1.420194245922668137e-02,1.102369408105388290e-02,1.663832329824883882e-02,1.248913491010567728e-02,1.620879120879121019e-02,1.000000000000000000e+00
4.621276790776091686e-02,1.203008087005740662e-02,0.000000000000000000e+00,5.548596645516164910e-02,9.351242979268793720e-02,7.638117141713518521e-02,6.974517394750955057e-02,6.471986781116689791e-02,5.080867260361995180e-02,4.741252677719676872e-02,9.989188776187185592e-02,4.981266385606419878e-02,3.152743275303083320e-02,5.851584093451805968e-02,7.829903634227977638e-02,8.862631774992606182e-02,1.096062581967845451e-01,5.591008545973207705e-02,6.205615441453860015e-02,4.543622832534666145e-02,2.621750924835485747e-02,2.320227497115131751e-02,3.902469313557913738e-02,5.097497268724912600e-02,5.678185704044254323e-02,5.242597551500702974e-02,4.401751426950518964e-02,5.283249264893398467e-02,2.886108424875781855e-02,1.624469828336141952e-02,6.453014607359620625e-01,5.551110844626507834e-01,2.371140766123551735e-01,6.009362341769981519e-01,5.398466242057523568e-01,4.245476868826514316e-01,2.285964346667538893e-01,7.859307951359358890e-01,5.990467087476426533e-01,4.476313125889522238e-01,6.702535299014485970e-01,3.507544695401524915e-01,4.477981546206517560e-01,6.781040076993469778e-01,5.066877387081700768e-01,4.791414487034066361e-01,4.282350124338121788e-01,8.134405946012519539e-01,2.923508575801835319e-01,3.890626685535605311e-01,5.564780504942864470e-01,5.656765418504972054e-01,6.053911643656697539e-01,2.454528249301711762e-01,6.998617209274211604e-01,6.688517964450658715e-01,4.345143339827982065e-01,5.907020024056943708e-01,6.788036304618559891e-01,4.173565297403595831e-01,4.926768098679471658e-02,5.845852489541964597e-02,3.210669874531451445e-02,0.000000000000000000e+00,1.875780143345798581e-02,3.623121218353298617e-02,4.464019857658403645e-02,3.906851156002579678e-02,2.790104462900543092e-02,2.694619987918858706e-02,2.353675751608201583e-02,1.419242536452090461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333906636781127635e-02,2.218302227426604059e-02,1.911380160566459110e-02,3.405407746051909018e-02,8.156398328005343146e-02,7.294528561814619949e-02,4.350784448094653645e-02,1.512566583661500152e-01,1.318406001787170989e-01,2.454115633366873647e-02,5.556183204959930927e-02,1.103917513772736253e-01,0.000000000000000000e+00,1.493357764544205220e-02,1.648074186292062746e-02,1.213592233009708719e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070497278009058077e-02,0.000000000000000000e+00,1.000000000000000000e+00
